setting,compound,sentence_usage,sentence_id,cluster_id,year,requested_k,effective_k,iterations,ensemble_runs
cw_knn_k20_iter20_ens9,stockwerk,381. Die Treppe wird zu dem Ende angeleget / daß man aus einem Stockwercke in das andere kommen kan .,2639206,6,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,384. Und damit die in den unteren Stockwercken von denen nicht incommodiret werden / welche die oberen bewohnen / auch die Vorgemaͤcher nicht unbrauchbar gemacht werden ; ſo ſol die Treppe durch kein Vorgemach durchgefuͤhret werden .,2639213,0,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,400. Aus der gegebenen Hoͤhe des Stockwerckes die Zahl der Stufen zu finden / welche die Treppe haben muß .,2639250,4,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,1. Machet die gegebene Hoͤhe des Stockwerckes zu Zollen .,2639252,4,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,401. Wenn ihr die Zahl der Stufen ausgerechnet / und abſonderlich wenn ihr die Hoͤhe der Stufe in gebrochenen Zahlen nehmen muͤſſet ; ſo iſt es rathſam / daß ihr die Hoͤhe des Stockwerckes mit einer gehobelten Latte nehmet und dieſelbe mit dem Zirckel in ſo viel gleiche Theile eintheilet / als Stufen werden ſollen .,2639257,19,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,3. Hingegen auf die Linie AD traget aus dem willkuͤhrlich angenommenem Puncte E die Hoͤhen aller Theile / als der Fenſter / der Thuͤre / der Stockwercke u. ſ. w .,2639427,14,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Caſtel , Kaſteel , Plegt , Chateau , Gaillard , iſt ein Stockwerck eines Schiffes , welches nur einen Theil des Verdeckes einnimmet , und hat man auff den groſſen Schiffen ein Foͤrder-Caſtel , oder Voor- Kaſteel , und ein Hinter-Caſtel , oder Agter-Kaſteel .",2667368,8,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Minaret ſeynd in Tuͤrckey ſehr hohe Thuͤrne von vielen Stockwercken mit hervorragenden Galerien , deren man ſich anſtatt der Glocken-Thuͤrne gebrauchet :",2673585,0,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,Dieſe Maſchinen bedürfen keines Steinfundamentes und können auf hölzernen Fundamentrahmen montiert und ſelbſt in höher gelegenen Stockwerken betrieben werden .,2766514,12,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Vor das ſpitzige hohe Dach koͤnte man auch mit beſſerer Bequemlichkeit lieber ein Stockwerck hoͤher bauen , ſo bekaͤme man mehr Platz und Raum , und koͤnte man ſolches Stockwerck auch viel beſſer , als ein noch ſo hohes Dach nutzen und gebrauchen , uͤber dieſes alles den Vorrath oder Proviant , und andere Sachen , darauf viel beſſer vor Feuchtigkeit und auch ſonſt wegen des Ungeziefers verwahren , und iſt bequemer darbey zu kommen , und beſſer zu allen zu ſchauen , als unter einem noch ſo hohen Dache .",2906276,6,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Vor das ſpitzige hohe Dach koͤnte man auch mit beſſerer Bequemlichkeit lieber ein Stockwerck hoͤher bauen , ſo bekaͤme man mehr Platz und Raum , und koͤnte man ſolches Stockwerck auch viel beſſer , als ein noch ſo hohes Dach nutzen und gebrauchen , uͤber dieſes alles den Vorrath oder Proviant , und andere Sachen , darauf viel beſſer vor Feuchtigkeit und auch ſonſt wegen des Ungeziefers verwahren , und iſt bequemer darbey zu kommen , und beſſer zu allen zu ſchauen , als unter einem noch ſo hohen Dache .",2906276,3,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Es haben groſſe Herren dahin zu ſehen , daß die Haͤuſer in den Staͤdten entweder von denen , die ſie bauen , gantz und gar von Steinen aufgefuͤhret , oder doch zum wenigſten die unterſten Stock-Wercke ſo aufgebauet werden , und muͤſſen ſie zur Belohnung und Compenſation denen , die ſie bauen , von ihren Koſten an den gewoͤhnlichen Abgaben einigen Remiß goͤnnen , oder ihnen ſonſt eine und andere douceur erweiſen .",2906296,10,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Dem aber leicht vorzukommen , wenn man allezeit zuvor einen Riß machte , und welches noch beſſer , ein vollkommen Modell verfertigen lieſſe , an welchen aber die Stock-Wercke muͤſſen koͤnnen von einander gehoben werden , um darinnen alles deſto deutlicher und genauer zu erkennen und zu verſtehen , folglich auch der Bau nach denſelben um ſo viel ſicherer mit Erſpahrung vergeblicher Unkoſten den Bau-Herrn anzufangen und zu verfertigen , und ſind denjenigen Bau-Herrn , welchen das Bau-Weſen und Architectur nicht ſowohl bekandt , oder es nicht wohl verſtehen , die Modelle um ſo vielmehr noͤthig und nuͤtzlich , weil manchmahl eine Sache oder Werck im Riſſe gut , und ſchoͤn ausſiehet , im Bau aber hernach nicht ſowohl angehen , oder den Bau-Herrn contentiren will .",2906314,3,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Auf dieſer Seite führte eine ſchmale , gebrechliche Stiege zum einzigen Stockwerk des Hauſes empor , in dem zwei kleine bewohnbare Stuben ſich befanden .",3233791,24,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"So lief er denn behende wie ein rieſiges Wieſel zehn Mal um das ausgedehnte Gebäude herum , reckte den Hals , als müſſe er die Höhe ermeſſen , und verſchmähte es nicht , hin und wieder die Leitern im Innern des Gebäudes zu beſteigen , um plötzlich ſeine würdige Geſtalt im Rahmen eines Fenſters im erſten Stockwerk darzubieten .",3234857,9,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Er erhob ſich von ſeinem Lager , ging zum erſten Stockwerk empor und blickte eine ganze Stunde lang zum Flurfenſter hinaus , um das leiſe Schwanken des Schornſteins zu beobachten — trotz des Regens , der ihm das Geſicht peitſchte .",3235274,0,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,Aus dem oberen Stockwerk des Hauſes dringt gedämpft Tanzmuſik .,3248082,2,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,AA iſt die aufgekämmte Schwelle einer Riegelwand mit Einſchnitten für die Kämme ; in dieſe Schwelle werden die Stiele und Streben des darüber ſtehenden Stockwerks eingelaſſen ( ſiehe Fig. 32 B ) .,3272231,10,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Um ein Gebäude in horizontaler Richtung in einzelne Stockwerke zu zerlegen , ſind Decken und Böden nothwendig , welche bei Verwendung des Holzes , aus Balkenroſten beſtehen , die ſowohl als Auflager der Fußböden , als auch zum Halten der Decken dienen .",3272705,0,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"heißt derjenige Balkenroſt , welcher das oberſte Stockwerk bedeckt , den Dachbodenraum von dieſem Stockwerk trennt und außerdem noch das hölzerne Dachgerüſt trägt .",3272818,8,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"heißt derjenige Balkenroſt , welcher das oberſte Stockwerk bedeckt , den Dachbodenraum von dieſem Stockwerk trennt und außerdem noch das hölzerne Dachgerüſt trägt .",3272818,8,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Während das Zwiſchengebälk ſich nur nach der Stellung der Mauern des unter ihm befindlichen Stockwerks zu richten hat , kommt bei der Dachbalkenlage noch die Anordnung des Dachgerüſtes und der zu dieſem gehörigen verticalen oder ſchrägen hölzernen Stützen ( die Stiele , Ständer oder Stuhlſäulen und die Streben ) in erſter Linie in Betracht .",3272819,11,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Die Zwiſchendecke hat den Zweck , einestheils den Schall zwiſchen den zwei übereinander befindlichen Räumen zu dämpfen , anderntheils die durch die Fußbodenritzen ſickernde Feuchtigkeit aufzuſaugen ; die Zwiſchendecke der Dachbalkenlage ſoll das oberſte Stockwerk gegen die wechſelnde äußere Temperatur , welche ſich im Dachbodenraume beſtändig geltend macht , ſchützen .",3272889,23,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Um jedoch dem ganzen Aufbau eine größere Feſtigkeit zu geben , läßt man vielfach die Stützen in ihrer ganzen Länge durch ſämmtliche Stockwerke reichen .",3272946,7,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Während die gekuppelten Stiele verdübelt ſind , zeigt die Fig. 147 eine Verſchränkung ; gleichzeitig iſt hier angenommen , daß die eine Stielhälfte a in dem oberen Stockwerk allein durchgeht .",3272952,10,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Eine andere Bohlenverſtrebung zeigt Fig. 153 A—C ; hier deuten f f und g g die Stiele der übereinander befindlichen Stockwerke an ; zwiſchen den beiden geraden Bohlen d d ſind die beiden Halbhölzer c c in geneigter Lage ſo angeordnet , daß die mit Verzahnung verſehenen Enden derſelben unter die ebenſo ausgeſchnittenen Enden der Träger b b zu liegen kommen .",3272995,3,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,Nur in dem letzten Stockwerke ſind der Feuerſicherheit wegen Dippelböden oder maſſive Decken anzulegen .,3273167,2,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Auch über dem Erdgeſchoſſe , dann über dem oberſten Stockwerke dürfen Tram- oder Sturzböden angebracht werden , nur müſſen dieſelben nicht allein durch eine Schuttlage von den Polſterhölzern vollkommen iſolirt , ſondern auch die Böden im oberſten Stockwerke feuerſicher belegt und in ſolcher Stärke hergeſtellt werden , daß ſie im Falle eines Brandes bei dem möglichen Einſturze des Dachgerüſtes Widerſtand leiſten .",3273174,5,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Auch über dem Erdgeſchoſſe , dann über dem oberſten Stockwerke dürfen Tram- oder Sturzböden angebracht werden , nur müſſen dieſelben nicht allein durch eine Schuttlage von den Polſterhölzern vollkommen iſolirt , ſondern auch die Böden im oberſten Stockwerke feuerſicher belegt und in ſolcher Stärke hergeſtellt werden , daß ſie im Falle eines Brandes bei dem möglichen Einſturze des Dachgerüſtes Widerſtand leiſten .",3273174,23,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Aus dieſem Grunde ſind Dippelböden entweder blos über dem oberſten Stockwerk oder nur dort zweckmäßig , wo die Mauerabſätze ½ Ziegellänge betragen .",3273213,5,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Wie erwähnt , kommen die Dippelböden über dem oberſten Stockwerke noch ſehr häufig vor , in Wien ſind ſie ſogar polizeilich vorgeſchrieben .",3273239,5,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Dennoch wendet man Fällträme häufig an — in einigen Kronländern werden ſie ſogar beſonders anempfohlen — , da einerſeits bei einem Brande in den Stockwerken die Fällträme reſp. Deckenbalken abbrennen können , ohne daß die Sturzträme reſp. Fußbodenbalken dabei Schaden leiden , andererſeits bei einer Erſchütterung des Fußbodens die Decke vollſtändig unbeweglich bleibt und die Stuckaturung geſchont wird .",3273264,3,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"a ) Riegelwände , deren Ständer oder Stiele nur die Höhe eines Stockwerks haben ;",3273322,6,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Die Fachwerks- oder Riegelwand des Parterregeſchoſſes oder unterſten Stockwerks muß ſtets auf einer maſſiven Plinthe ( Sockel ) von mindeſtens 0,6m Höhe ruhen , damit das Schwellwerk vor dem Spritzwaſſer geſchützt bleibe .",3273328,20,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,Die Höhe der Schwelle richtet ſich nach der Anzahl der Stockwerke und dem Gewichte der Balkenlagen .,3273345,0,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,Die Anzahl der übereinander anzuordnenden Riegelreihen ſteht mit der Höhe der Wand eines Stockwerks in Beziehung ; im Allgemeinen erhalten die,3273380,11,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Bei einem einſtöckigen Gebäude würde die Wand mit dem Gebälke abſchließen , hingegen bei Anordnung mehrerer Stockwerke beginnt die Wandbildung mit der Schwelle a' von Neuem , indem die Stiele e' , f' , z' und die Streben s' in derſelben Weiſe wie vorhin mit Riegeln verbunden und mit dem Rähm w' bedeckt werden ; im Giebel ſtehen ſämmtliche Ständer und Streben auf dem Ortbalken o .",3273392,8,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Auch das in Fig. 186 dargeſtellte Gebäude hat einen maſſiven Unterbau , in welchem außer einer großen Wagenremiſe und dem Pferdeſtalle noch die Kutſcherwohnung untergebracht ſind ; das obere Stockwerk und der Drempelbodenraum enthalten einige Diener- und Gärtnerwohnungen und den Getreideſchüttboden .",3273403,10,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Die Anwendung der inneren Riegelwände in maſſiven Gebäuden veranſchaulichen die Fig. 199 und 200 ; erſteres gehört zu einer mehrſtöckigen Schule , welche in jedem Stockwerk vier Klaſſen enthält , letzteres iſt ein zweiſtöckiges Wohnhaus für eine Familie .",3273458,3,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Die Aufſtellung der Riegelwände erkennt man im Grundriſſe ganz genau , nur ſei erwähnt , daß bei drei Stockwerken die Kaminmauern a jedenfalls 1 Ziegel ſtark ſein müſſen .",3273459,7,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Wo die Aufführung von vollem Mauerwerke Schwierigkeiten unterliegt , kann zur Abtheilung einzelner Localitäten in den Stockwerken zwiſchen je zwei feuerfeſten Abtheilungswänden die Errichtung einer Scheidewand , welche theilweiſe aus Holz beſteht , jedoch von beiden Seiten mit einem vollem Mörtelverputze verſehen ſein muß , dann bewilligt werden , wenn in der Nähe keine Feuerung angebracht wird .",3273586,8,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"§. 43. Außer den im §. 38 bezeichneten Ausnahmefällen kann , wo die Ausführung von vollem Mauerwerk Schwierigkeiten unterliegt , zur Abtheilung einzelner Lokalitäten in den Stockwerken zwiſchen je zwei feuerfeſten Abtheilungswänden die Errichtung einer Scheidewand mit hölzernem Gerippe ( Riegelwand ) , welche jedoch von beiden Seiten mit einem Mörtelbewurf verſehen ſein muß , ausnahmsweiſe bewilligt werden , wenn keine Feuerung in der Nähe derſelben angebracht wird .",3273610,3,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Bei Erforderniß , ſolche Wände durch mehrere Stockwerke übereinander zu führen , muß die Wand eines jeden Geſchoſſes für ſich beſtehend auf einem eigenem Tragwerke ruhen .",3273615,4,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,2. die Höhe ſolcher Wohngebäude darf außer dem Erdgeſchoß nicht mehr als zwei Stockwerke und ihre Länge nicht mehr als 12 Klafter ( 23m ) haben ;,3273649,11,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"49. Wo die Ausführung von vollem Mauerwerk Schwierigkeiten unterliegt , kann zur Abtheilung einzelner Localitäten in den Stockwerken zwiſchen je zwei feuerfeſten Abtheilungswänden die Errichtung einer Scheidewand , welche theilweiſe aus Holz ſein kann , jedoch voll und von beiden Seiten mit einem Mörtelverputze verſehen ſein muß , ausnahmsweiſe dann bewilligt werden , wenn keine Feuerung in der Nähe derſelben angebracht wird .",3273657,12,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,In Deutſchland wurde die Einführung der Manſarddächer durch die billige Anlage der Dachkammern und Umgehung der polizeilichen Vorſchriften in Bezug auf die Anzahl der Stockwerke leider ſehr erleichtert .,3273809,14,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,Nach §. 30 dürfen die Bundträme niemals als Plafondträger des darunterliegenden Stockwerks verwendet werden .,3273896,11,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Die alten Thurmpyramiden beſtehen aus mehreren Stockwerken von ſogenannten liegenden Stühlen , welche jedesmal durch eine Kehlbalkenlage von einander getrennt ſind .",3274883,0,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"In der Mitte befindet ſich ein ſtarker , durch alle Stockwerke gehender Pfoſten , der ſogenannte Kaiſerſtiel , auch die Spille oder Helmſtange , in welche die Gebälke meiſtens eingezapft ſind oder mit Anblattung eingreifen .",3274884,0,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Bei hohen Thürmen würde man mehrere ſolcher Stockwerke über einander anordnen , hingegen bei Thurmſpitzen von 12—15m genügen zwei .",3274902,4,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"In jedem Stockwerke iſt wenigſtens ein eiſernes Fenſter anzubringen , um jeden Schaden des Dachwerks leicht erkennen zu können .",3274932,21,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Brandolf , ein junger Rechtsgelehrter , eilte die Treppe zum erſten Stockwerk eines Hauſes empor , in welchem eine ihm befreundete Familie wohnte , und wie er ſo in Gedanken die Stufen überſprang , ſtieß er beinah' eine weibliche Perſon über den Haufen , die mitten auf der Treppe lag und Meſſer blank ſcheuerte .",3308572,6,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Die Baronin war vor einigen Wochen in das Haus gezogen , in die jenſeitige kleinere Hälfte des Stockwerkes , und hatte allſobald ihren prunkenden Namen an die Thüre geheftet , zugleich aber einen Zettel vor das Fenſter gehängt , welcher eine möblirte Wohnung zum Vermiethen ausbot .",3308585,8,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Erſchien der Raum der ſonſt ziemlich großen Zimmer hiedurch beengt , ſo wurde der Umſtand noch bedenklicher durch einige Eckgeſtelle , auf deren ſchwank aufgethürmten Stockwerken eine Menge bemalten oder vergoldeten Porzellanes und unendlich dünner Glasſachen ſtand und zitterte wie Eſpenlaub , wenn ein feſter Tritt über die Teppiche ging .",3308615,3,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Die Thüre verſchloß ſie von außen , ganz leiſe , und durcheilte mit dem Licht in der Hand die übrigen Räume , bis ſie ein Stockwerk tiefer ihre vertriebenen Genoſſen fand , die mit lauernden Blicken in einem Häuflein ſtanden .",3309695,14,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Dieser Urboden beweist zur Genüge , dass alle jene gewaltigen Massen ungeheuerer , meistentheils mehr oder weniger behauener Steine , mit denen ich — wie erwähnt — in einer Tiefe von 10 bis 14 Meter fortwährend zu kämpfen hatte , von grossen Gebäuden herrühren , die im Laufe von Jahrhunderten das eine auf den Ruinen des andern errichtet worden sind , denn es scheint mir nicht denkbar , dass selbst ein grosser Palast , wäre er auch sechs Stockwerke hoch , diese kolossalen Ruinen zurücklassen könnte , die , da sie bis zum Fels gehen , eine Höhe von 6 Metern haben .",3560351,18,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"In dem andern Stockwerke des Palaſtes des Weßirs iſt ein ſehr großer Sal , der an dreyen Seiten mit Waͤnden eingeſchloſſen iſt : die vierte Seite aber , da ſich das Treppengehaͤuſe befindet , iſt mit Saͤulen beſetzet ; und dieſes iſt mit Fleiß alſo eingerichtet , damit die Klaͤger deſto beſſer gehoͤret und deſto leichter koͤnnen eingelaſſen werden : diejenigen aber , die auf den Stuffen ſtehen , vernehmen koͤnnen , was oben verhandelt wird .",3626951,2,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Zuweilen hatten dieſe Karren oder Wagen zwei Stockwerke und neben der magnetiſchen Figur , welche die Richtung des Weges angab , befanden ſich noch zwei andere , welche die Länge desſelben anzeigten , vermuthlich durch einen Mechanismus wie er in den Wegmeſſern angewandt wird . “",3640004,0,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Das für die Station aufgeführte Gebäude bedeckt einen Flächenraum von 624 Quadratmeter und beſteht aus drei Stockwerken , von welchen das unterſte drei Meter unter dem Boden liegt .",3652406,11,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Der Dampf für die Motoren wird von Babcock- und Wilcox-Keſſeln geliefert , welche fünf an der Zahl im Stockwerke oberhalb des Maſchinenraumes aufgeſtellt ſind .",3652414,16,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"in demſelben iſt in jedem Stockwerck ein Cabinet ohne Camin , in welches man aus der Stube gehet , dieſes nennen ſie Cloſet .",3726087,1,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"A. E. wollte der Weltordnung — allerdings nur dem unteren Stockwerk derſelben , denn an der Güte des oberen Stockwerks , des ſittlichen Reiches , war er ja nicht verzweifelt — den Poſſen ſpielen , ihr einmal tabellariſch vor die Augen — als hätte ſie ſolche — zu rücken , was für eine ſchlechte Ordnung ſie ſei .",3751308,7,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"A. E. wollte der Weltordnung — allerdings nur dem unteren Stockwerk derſelben , denn an der Güte des oberen Stockwerks , des ſittlichen Reiches , war er ja nicht verzweifelt — den Poſſen ſpielen , ihr einmal tabellariſch vor die Augen — als hätte ſie ſolche — zu rücken , was für eine ſchlechte Ordnung ſie ſei .",3751308,7,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Hauptfehler : Sie erkennen ganz , wie ſchlecht es neben ſo viel Schönem hergeht im untern Stockwerk , in der Natur , wollen aber nicht einſehen , daß ſich über ihm ein zweites aufgebaut , das Geſetze hat , feſt über der Willkür , objektiv , nichts fragend nach Luſt oder Unluſt , und doch Seligkeit gewährend im Dienſt , in der Arbeit am zeitlos Werthvollen .",3751706,11,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,Dieß heiße ich für meinen Bedarf das zweite Stockwerk .,3751714,4,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"— Mir will es aber immer vorkommen , als ſei in dem erſten Stockwerk ein Zorn , ein Gift darüber , daß es das zweite tragen muß , als ſei da — ein — ein Etwas , ein Rachgeiſt , Tücke , nach den höheren Weſen , nach den Zimmerleuten des zweiten Stockwerks mit Nadeln , mit Pfriemen , haarfeinen Dolchen durch die Dielenſpalten hinaufzuſtechen — —",3751719,24,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"— Mir will es aber immer vorkommen , als ſei in dem erſten Stockwerk ein Zorn , ein Gift darüber , daß es das zweite tragen muß , als ſei da — ein — ein Etwas , ein Rachgeiſt , Tücke , nach den höheren Weſen , nach den Zimmerleuten des zweiten Stockwerks mit Nadeln , mit Pfriemen , haarfeinen Dolchen durch die Dielenſpalten hinaufzuſtechen — —",3751719,18,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Sagt man zum Beiſpiel : Niemand arbeitet , wenn er nicht muß , ſo gilt dieß richtig vom Menſchen , ſo lang er noch im Untergrund , im untern Stockwerk ſteckt .",3751925,14,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"So können wir auch nur mit Hülfe ſchwerer Wiſſenſchaft und nur ſehr kümmerlich herausbringen , wie wir beim Bauen unſeres untern Stockwerks , des ſogenannten Körpers , verfahren ſind oder vielmehr verfahren .",3754095,7,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Ueber der Mühe , die der Aufbau des oberen Stockwerks koſtet , haben wir es vergeſſen oder vielmehr vergeſſen es jeden Augenblick .",3754096,0,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Die Canaillen haben mich doch nicht untergekriegt , ich habe nie am obern Stockwerk gezweifelt und treulich daran gebaut , was ich konnte .",3754996,6,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Hinter den Himmelsfenſtern des oberen Stockwerkes waren winzige Sitze angebracht , lange ſchmale Treppen führten hinauf .",3862827,1,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"So gewann er einſt eine Wette : die Treppen in ein drittes Stockwerk hinaufzureiten , und dort oben auf ſchmalem Balkon ſein Pferd zu wenden — auf den Hinterfüßen , die Vorderfüße hoch in der Luft !",3864250,5,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Num. 1. das Schul-Hauß , 3. Stockwercke hoch , oben mit einem kleinen Thuͤrmlein , worein mit der Zeit eine Schlage-Uhr , nebſt einer Schul- Glocke gebracht werden ſolte .",3888259,5,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Die andern 12. kleinern Haͤuſer waren nur 2. Stock-Werck hoch , hatten jegliches 3. Stuben und ein Sommer-Stuͤbgen im Dache , nach der Kirche zu , 5 Cammern , 1. Kuͤche , 1. Speiſe-Gewoͤlbe , einen Keller , und es war accurat eins in Dach , Fach und ſonſten gebauet und ausgeziert wie das andere .",3888261,0,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Hinter allen dieſen Haͤuſern in der Hoͤhe , wo die Abtheilung des erſten und andern Stockwercks iſt , gehet ein 5. Schuhe breiter , oben rings herum mit einem Dach verſehener Gang , da man von auswendig nicht hinauf kommen kan , von inwendig aber gehet aus jedem Hauſe eine Hinter-Thuͤr heraus auf dieſen Gang , ſo , daß man einander von einem Ende biß zum andern beſuchen kan , ohne uͤber den Platz zu gehen , oder ſich vor dem Regen zu ſuͤrchten , denn dieſer Gang iſt auch uͤber die ſchmalen Gaͤßlein hergebauet , welche allezeit zwiſchen 2en Haͤuſern durchgehen .",3888288,6,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Jch hielt in der That reinen | Mund , merckte zwar nachhero gar oͤffters , daß Helnam in Abweſenheit meines Vaters mit der Stief-Mutter in dem obern Stockwercke eine geheime Zuſammenkunfft hielt , doch da ich nicht wuſte , was es zu bedeuten hatte , bekuͤmmerte mich ſolches auch nicht , vielmehr war ich damit vergnuͤgt , daß mir meine Stief-Mutter alles gab und zuließ , was nur mein Hertze begehrte .",3888756,3,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Es wurde bey dem Gaſt-Wirthe eine ſcharffe Nachfrage angeſtellet , jedoch nichts heraus gebracht , denn dieſer geſtund zwar , daß ſeit etlichen Tagen einige fremde Perſonen in ſeinem oberſten Stock-Werck logirt , da ſie ihn aber das Logis voraus bezahlt , haͤtte er ſich um ihren Ausgang nicht bekuͤmmert , jedoch kein Schieß-Gewehr , viel weniger eine Wind- Buͤchſe bey ihnen geſehen .",3889036,3,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Sie theilen ihre Wohnung ſelbſt in unterſchiedne Stockwerk ein , Damit ſie in dem oberſten , bey feuchten Zeiten , ſicher ſeyn .",3974098,4,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,Fünf wurmzernagte Stiegen geht 's hinauf Ins letzte Stockwerk einer Miethskaſerne ; Hier hält der Nordwind ſich am liebſten auf Und durch das Dachwerk ſchaun des Himmels Sterne .,4066162,5,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Im Keller niſtete die Ratte , Parterre gab 's Branntwein , Grogk und Bier , Und bis ins fünfte Stockwerk hatte Das Vorſtadtelend ſein Quartier .",4068325,16,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,Das japanische Haus ist ein niedriges Gebäude von 1—2 Stockwerken aus leichtem Rahmwerk ohne Fundament und mit schwerem Dach .,4197375,5,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Auch dient er ihm fuͤr einen Staͤmfpel oder Blaͤuel den Zeug veſte zu ſchlagen , den er zu ſeinem Bau , der mehrmahls zwey und drey Stockwerck hoch iſt , von noͤthen hat .",4209366,14,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,— Das obere Stockwerk in der Liebe .,4279581,2,late,20,20,20,9
